0-18090 press up
16140 steer 0
16150 steer 0
16160 steer 0
16170 steer 0
16180 steer 0
16190 steer 0
16200 steer -1282
16210 steer 0
16220 steer -1045
16230 steer -1045
16240 steer -1045
16250 steer -1045
16260 steer -1045
16270 steer -1045
16280 steer -1045
16290 steer -1045
16300 steer -1045
16310 steer -1045
16320 steer -1045
16330 steer -1045
16340 steer -1045
16350 steer -1045
16360 steer -1045
16370 steer -1045
16380 steer -1045
16390 steer -1045
16400 steer 0
16410 steer 0
16420 steer 0
16430 steer 0
16440 steer 0
16450 steer 0
16460 steer 0
16470 steer 0
16480 steer 0
16490 steer 0
16500 steer 0
16510 steer 0
16520 steer 0
16530 steer 0
16540 steer 1049
16550 steer 1049
16560 steer 2951
16570 steer 2951
16580 steer 6285
16590 steer 8187
16600 steer 12947
16610 steer 15565
16620 steer 18183
16630 steer 21990
16640 steer 37219
16650 steer 41504
16660 steer 51260
16670 steer 56020
16680 steer 65536
16690 steer 65536
16700 steer 65536
16710 steer 65536
16720 steer 65536
16730 steer 65536
16740 steer 65536
16750 steer 65536
16760 steer 65536
16770 steer 65536
16780 steer 65536
16790 steer 65062
16800 steer 46024
16810 steer 47215
16820 steer 26750
16830 steer 26750
16840 steer 6998
16850 steer 0
16860 steer 0
16870 steer 0
16880 steer 0
16890 steer -807
16900 steer 0
16910 steer 0
16920 steer 0
16930 steer 0
16940 steer 0
16950 steer 0
16960 steer 0
16970 steer 0
16980 steer 0
16990 steer 12709
17000 steer 16278
17010 steer 21039
17020 steer 23894
17030 steer 49593
17040 steer 52688
17050 steer 48642
17060 steer 56733
17070 steer 53402
17080 steer 58638
17090 steer 60540
17100 steer 59589
17110 steer 58875
17120 steer 44835
17130 steer 31032
17140 steer 18183
17150 steer 7949
17160 steer 0
17170 steer 0
17180 steer 0
17190 steer 0
17200 steer -1996
17210 steer -2711
17220 steer -2711
17230 steer -2711
17240 steer -2711
17250 steer -2711
17260 steer -1996
17270 steer -1996
17280 steer -1996
17290 steer -1996
17300 steer -1996
17310 steer -1996
17320 steer -1996
17330 steer -1996
17340 steer -1996
17350 steer -1996
17360 steer -1996
17370 steer -1996
17380 steer -1996
17390 steer -1996
17400 steer -6280
17410 steer -6994
17420 steer -6994
17430 steer -8660
17440 steer -10563
17450 steer -10563
17460 steer -15561
17470 steer -15561
17480 steer -15561
17490 steer -15561
17500 steer -16274
17510 steer -16274
17520 steer -16274
17530 steer -16274
17540 steer -16274
17550 steer -16274
17560 steer -16274
17570 steer -14847
17580 steer 0
17590 steer 0
17600 steer 0
17610 steer 0
17620 steer 0
17630 steer 0
17640 steer -1758
17650 steer -6043
17660 steer -14847
17670 steer -14847
17680 steer -17941
17690 steer -20321
17700 steer -24603
17710 steer -28410
17720 steer -28410
17730 steer -32932
17740 steer -32932
17750 steer -32932
17760 steer -32932
17770 steer -32932
17780 steer -32932
17790 steer -32932
17800 steer -32932
17810 steer -32932
17820 steer -32932
17830 steer -32932
17840 steer -32932
17850 steer -32932
17860 steer -32932
17870 steer -32932
17880 steer -32932
17890 steer -31981
17900 steer -20321
17910 steer -15798
17920 steer -4614
17930 steer 0
17940 steer 0
17950 steer 0
17960 steer 0
17970 steer 0
17980 steer 0
17990 steer 811
18000 steer 811
18010 steer 1762
18020 steer 1762
18030 steer 1762
18040 steer 1762
18050 steer 6760
18060 steer 7712
18070 steer 16041
18080 steer 20323
18090 steer 22465
18100 steer 30557
18110 steer 30557
18120 steer 31983
18130 steer 31983
18140 steer 31983
18150 steer 13423
18160 steer 6998
18170 steer 2476
18180 steer 0
18190 steer 0
18200 steer 0
18210 steer -3425
18220 steer -4851
18230 steer -6518
18240 steer -6518
18250 steer -6518
18260 steer -6518
18270 steer -6518
18280 steer -6518
18290 steer -6518
18300 steer -6518
18310 steer -6518
18320 steer -7469
18330 steer -6518
18340 steer -6518
18350 steer -8423
18360 steer -8423
18370 steer -9612
18380 steer -12705
18390 steer -14847
18400 steer -15798
18410 steer -17703
18420 steer -23652
18430 steer -22223
18440 steer -29126
18450 steer -35075
18460 steer -43879
18470 steer -43879
18480 steer -49353
18490 steer -52446
18500 steer -52446
18510 steer -54111
18520 steer -54111
18530 steer -54826
18540 steer -53635
18550 steer -56491
18560 steer -61251
18570 steer -62440
18580 steer -60775
18590 steer -62440
18600 steer -62440
18610 steer -62440
18620 steer -62440
18630 steer -61489
18640 steer -61489
18650 steer -61489
18660 steer -61489
18670 steer -60775
18680 steer -60538
18690 steer -48399
18700 steer -33170
18710 steer 0
18720 steer 0
18730 steer 0
18740 steer 0
18750 steer 0
18760 steer 0
18770 steer 0
18780 steer 0
18790 steer 0
18800 steer 0
18810 steer 0
18820 steer 0
18830 steer 0
18840 steer 0
18850 steer 0
18860 steer 0
18870 steer 0
18880 steer 0
18890 steer 0
18900 steer -1520
18910 steer -1520
18920 steer -1520
18930 steer -1520
18940 steer -1520
18950 steer -1520
18960 steer -1520
18970 steer -1520
18980 steer -2234
18990 steer -2234
19000 steer -2474
19010 steer -3187
19020 steer -3900
19030 steer -3900
19040 steer -3187
19050 steer -3187
19060 steer -3187
19070 steer -3187
19080 steer 0
19090 steer 0
19100 steer 0
19110 steer 0
19120 steer 0
19130 steer 0
19140 steer 0
19150 steer 0
19160 steer 0
19170 steer 0
19180 steer 0
19190 steer 0
19200 steer 0
19210 steer 0
19220 steer 0
19230 steer 0
19240 steer 0
19250 steer 0
19260 steer 0
19270 steer 0
19280 steer 0
19290 steer 0
19300 steer 0
19310 steer 0
19320 steer 0
19330 steer 0
19340 steer 0
19350 steer 0
19360 steer 0
19370 steer 0
19380 steer 0
19390 steer 0
19400 steer 1049
19410 steer 1762
19420 steer 3429
19430 steer 3429
19440 steer 7236
19450 steer 7236
19460 steer 6998
19470 steer 12947
19480 steer 16041
19490 steer 16516
19500 steer 16516
19510 steer 18421
19520 steer 17230
19530 steer 21752
19540 steer 22703
19550 steer 22703
19560 steer 26988
19570 steer 26988
19580 steer 31032
19590 steer 25321
19600 steer 34839
19610 steer 36506
19620 steer 35317
19630 steer 41741
19640 steer 36506
19650 steer 46499
19660 steer 48404
19670 steer 48404
19680 steer 50784
19690 steer 52448
19700 steer 53402
19710 steer 53402
19720 steer 53402
19730 steer 54353
19740 steer 53164
19750 steer 52688
19760 steer 49593
19770 steer 56020
19780 steer 54353
19790 steer 57209
19800 steer 46262
19810 steer 63158
19820 steer 63158
19830 steer 65300
19840 steer 65536
19850 steer 65536
19860 steer 65536
19870 steer 65536
19880 steer 65536
19890 steer 65536
19900 steer 65536
19910 steer 65536
19920 steer 65536
19930 steer 65536
19940 steer 65536
19950 steer 65536
19960 steer 65536
19970 steer 65536
19980 steer 65536
19990 steer 65536
20000 steer 65536
20010 steer 65536
20020 steer 65536
20030 steer 65536
20040 steer 65536
20050 steer 65536
20060 steer 65536
20070 steer 65536
20080 steer 65536
20090 steer 65536
20100 steer 65536
20110 steer 65536
20120 steer 65536
20130 steer 65536
20140 steer 65536
20150 steer 65536
20160 steer 65536
20170 steer 65536
20180 steer 65536
20190 steer 65536
20200 steer 65536
20210 steer 65536
20220 steer 65536
20230 steer 65536
20240 steer 65536
20250 steer 65536
20260 steer 65536
20270 steer 65536
20280 steer 65536
20290 steer 65536
20300 steer 65536
20310 steer 65536
20320 steer 65536
20330 steer 65536
20340 steer 65536
20350 steer 65536
20360 steer 65536
20370 steer 65536
20380 steer 65536
20390 steer 65536
20400 steer 65536
20410 steer 65536
20420 steer 65536
20430 steer 65536
20440 steer 65536
20450 steer 65536
20460 steer 65536
20470 steer 65536
20480 steer 65536
20490 steer 65536
20500 steer 65536
20510 steer 65536
20520 steer 65536
20530 steer 65536
20540 steer 65536
20550 steer 65536
20560 steer 65536
20570 steer 65536
20580 steer 65536
20590 steer 65536
20600 steer 65536
20610 steer 65536
20620 steer 65536
20630 steer 65536
20640 steer 65536
20650 steer 65536
20660 steer 65536
20670 steer 65536
20680 steer 65536
20690 steer 65536
20700 steer 65536
20710 steer 65536
20720 steer 65536
20730 steer 65536
20740 steer 65536
20750 steer 65536
20760 steer 65536
20770 steer 65536
20780 steer 65536
20790 steer 65536
20800 steer 65536
20810 steer 65536
20820 steer 65536
20830 steer 65536
20840 steer 65536
20850 steer 65536
20860 steer 65536
20870 steer 65536
20880 steer 65536
20890 steer 65536
20900 steer 65536
20910 steer 65536
20920 steer 65536
20930 steer 65536
20940 steer 65536
20950 steer 65536
20960 steer 65536
20970 steer 65536
20980 steer 65536
20990 steer 65536
21000 steer 65536
21010 steer 65536
21020 steer 65536
21030 steer 65536
21040 steer 65536
21050 steer 65536
21060 steer 65536
21070 steer 65536
21080 steer 65536
21090 steer 65536
21100 steer 65536
21110 steer 65536
21120 steer 65536
21130 steer 65536
21140 steer 65536
21150 steer 65536
21160 steer 65536
21170 steer 65536
21180 steer 65536
21190 steer 65536
21200 steer 65536
21210 steer 65536
21220 steer 65536
21230 steer 65536
21240 steer 65536
21250 steer 65536
21260 steer 65536
21270 steer 65536
21280 steer 65536
21290 steer 65536
21300 steer 65536
21310 steer 65536
21320 steer 53877
21330 steer 2951
21340 steer -1282
21350 steer -12943
21360 steer -31266
21370 steer -41261
21380 steer -47448
21390 steer -51971
21400 steer -53160
21410 steer -53160
21420 steer -53160
21430 steer -53160
21440 steer -36977
21450 steer -15561
21460 steer 0
21470 steer 0
21480 steer 0
21490 steer 0
21500 steer 0
21510 steer 0
21520 steer 0
21530 steer 0
21540 steer 0
21550 steer 0
21560 steer 0
21570 steer 0
21580 steer 0
21590 steer 0
21600 steer 0
21610 steer 0
21620 steer 0
21630 steer 0
21640 steer 0
21650 steer 0
21660 steer 0
21670 steer 0
21680 steer 0
21690 steer 0
21700 steer 0
21710 steer 0
21720 steer 0
21730 steer 0
21740 steer 0
21750 steer 0
21760 steer 0
21770 steer 0
21780 steer 0
21790 steer 0
21800 steer 0
21810 steer 0
21820 steer 0
21830 steer 0
21840 steer 0
21850 steer 0
21860 steer 0
21870 steer 0
21880 steer 0
21890 steer 0
21900 steer 0
21910 steer 0
21920 steer 0
21930 steer 0
21940 steer 0
21950 steer 0
21960 steer 0
21970 steer 0
21980 steer 0
21990 steer 0
22000 steer 0
22010 steer 0
22020 steer 0
22030 steer 0
22040 steer 0
22050 steer 0
22060 steer 0
22070 steer 0
22080 steer 0
22090 steer 0
22100 steer 0
22110 steer 0
22120 steer 0
22130 steer 0
22140 steer 0
22150 steer 0
22160 steer 0
22170 steer 0
22180 steer 0
22190 steer 0
22200 steer 0
22210 steer 0
22220 steer 0
22230 steer 0
22240 steer 0
22250 steer 0
22260 steer 0
22270 steer 0
22280 steer 0
22290 steer 0
22300 steer 0
22310 steer 0
22320 steer 0
22330 steer 0
22340 steer 0
22350 steer 0
22360 steer 0
22370 steer -1282
22380 steer -10087
22390 steer -15323
22400 steer -16990
22410 steer -17703
22420 steer -18654
22430 steer -19845
22440 steer -21747
22450 steer -22701
22460 steer -22701
22470 steer -21985
22480 steer -21985
22490 steer -21985
22500 steer -21985
22510 steer -21985
22520 steer -21985
22530 steer -19845
22540 steer -17465
22550 steer -5329
22560 steer -5329
22570 steer 0
22580 steer 0
22590 steer 0
22600 steer 0
22610 steer 1287
22620 steer 4143
22630 steer 4856
22640 steer 16754
22650 steer 21039
22660 steer 35317
22670 steer 48642
22680 steer 49833
22690 steer 48166
22700 steer 60540
22710 steer 65536
22720 steer 65536
22730 steer 65536
22740 steer 65536
22750 steer 65536
22760 steer 65536
22770 steer 65536
22780 steer 65536
22790 steer 65536
22800 steer 65536
22810 steer 65536
22820 steer 65536
22830 steer 65536
22840 steer 65536
22850 steer 65536
22860 steer 65536
22870 steer 64349
22880 steer 42930
22890 steer 36744
22900 steer 19372
22910 steer 6998
22920 steer 0
22930 steer -6518
22940 steer -7707
22950 steer -12705
22960 steer -15561
22970 steer -15561
22980 steer -18416
22990 steer -23652
23000 steer -23652
23010 steer -24365
23020 steer -24365
23030 steer -24365
23040 steer -24365
23050 steer -21034
23060 steer 0
23070 steer 0
23080 steer 0
23090 steer 811
23100 steer 811
23110 steer 811
23120 steer 811
23130 steer 811
23140 steer 811
23150 steer 811
23160 steer 811
23170 steer 811
23180 steer 811
23190 steer 811
23200 steer 811
23210 steer 811
23220 steer 811
23230 steer 811
23240 steer 811
23250 steer 811
23260 steer 811
23270 steer 811
23280 steer 811
23290 steer 811
23300 steer 811
23310 steer 811
23320 steer 811
23330 steer 811
23340 steer 811
23350 steer 811
23360 steer 811
23370 steer 811
23380 steer 6760
23390 steer 11043
23400 steer 16516
23410 steer 23179
23420 steer 38170
23430 steer 45310
23440 steer 51022
23450 steer 53164
23460 steer 65536
23470 steer 65536
23480 steer 65536
23490 steer 63871
23500 steer 63633
23510 steer 65536
23520 steer 65536
23530 steer 65536
23540 steer 65536
23550 steer 65536
23560 steer 65536
23570 steer 65536
23580 steer 65536
23590 steer 65536
23600 steer 65536
23610 steer 65536
23620 steer 65536
23630 steer 65536
23640 steer 65536
23650 steer 65536
23660 steer 65536
23670 steer 65536
23680 steer 65536
23690 steer 65536
23700 steer 65536
23710 steer 65536
23720 steer 65536
23730 steer 65536
23740 steer 65536
23750 steer 65536
23760 steer 65536
23770 steer 65536
23780 steer 65536
23790 steer 65536
23800 steer 65536
23810 steer 65536
23820 steer 65536
23830 steer 65536
23840 steer 65536
23850 steer 65536
23860 steer 65536
23870 steer 65536
23880 steer 65536
23890 steer 65536
23900 steer 65536
23910 steer 65536
23920 steer 65536
23930 steer 65536
23940 steer 65536
23950 steer 65536
23960 steer 65536
23970 steer 65536
23980 steer 65536
23990 steer 65536
24000 steer 48404
24010 steer 34363
24020 steer 37219
24030 steer 20801
24040 steer 16992
24050 steer 16992
24060 steer 22228
24070 steer 28414
24080 steer 37695
24090 steer 48404
24100 steer 47453
24110 steer 65536
24120 steer 65536
24130 steer 65536
24140 steer 65536
24150 steer 65536
24160 steer 65536
24170 steer 65536
24180 steer 65536
24190 steer 65536
24200 steer 65536
24210 steer 65536
24220 steer 65536
24230 steer 65536
24240 steer 65536
24250 steer 65536
24260 steer 65536
24270 steer 65536
24280 steer 65536
24290 steer 65536
24300 steer 65536
24310 steer 65536
24320 steer 65536
24330 steer 65536
24340 steer 65536
24350 steer 65536
24360 steer 65536
24370 steer 65536
24380 steer 65536
24390 steer 65536
24400 steer 65536
24410 steer 65536
24420 steer 65536
24430 steer 65536
24440 steer 65536
24450 steer 65536
24460 steer 65536
24470 steer 65536
24480 steer 65536
24490 steer 65536
24500 steer 65536
24510 steer 65536
24520 steer 65536
24530 steer 65536
24540 steer 65536
24550 steer 65536
24560 steer 65536
24570 steer 65536
24580 steer 65536
24590 steer 65536
24600 steer 65536
24610 steer 65536
24620 steer 65536
24630 steer 65536
24640 steer 65536
24650 steer 65536
24660 steer 65536
24670 steer 65536
24680 steer 65536
24690 steer 65536
24700 steer 65536
24710 steer 65536
24720 steer 65536
24730 steer 65536
24740 steer 65536
24750 steer 65536
24760 steer 65536
24770 steer 65536
24780 steer 65536
24790 steer 65536
24800 steer 65536
24810 steer 65536
24820 steer 65536
24830 steer 65536
24840 steer 65536
24850 steer 65536
24860 steer 65536
24870 steer 65536
24880 steer 65536
24890 steer 65536
24900 steer 65536
24910 steer 65536
24920 steer 65536
24930 steer 65536
24940 steer 65536
24950 steer 65536
24960 steer 65536
24970 steer 65536
24980 steer 65536
24990 steer 65536
25000 steer 65536
25010 steer 65536
25020 steer 65536
25030 steer 65536
25040 steer 65536
25050 steer 65536
25060 steer 65536
25070 steer 65536
25080 steer 65536
25090 steer 65536
25100 steer 65536
25110 steer 65536
25120 steer 65536
25130 steer 65536
25140 steer 65536
25150 steer 65536
25160 steer 65536
25170 steer 65536
25180 steer 65536
25190 steer 65536
25200 steer 65536
25210 steer 51973
25220 steer 48642
25230 steer 26750
25240 steer 26750
25250 steer 13898
25260 steer 0
25270 steer 0
25280 steer -7945
25290 steer -17941
25300 steer -17941
25310 steer -24603
25320 steer -24603
25330 steer -39595
25340 steer -43404
25350 steer -54111
25360 steer -56253
25370 steer -62915
25380 steer -63631
25390 steer -65536
25400 steer -65536
25410 steer -65536
25420 steer -65536
25430 steer -65536
25440 steer -65536
25450 steer -65536
25460 steer -65536
25470 steer -65536
25480 steer -65536
25490 steer -65536
25500 steer -65536
25510 steer -65536
25520 steer -65536
25530 steer -65536
25540 steer -65536
25550 steer -50542
25560 steer -55777
25570 steer -36739
25580 steer -10563
25590 steer 7236
25600 steer 12709
25610 steer 19372
25620 steer 42930
25630 steer 42930
25640 steer 51973
25650 steer 56020
25660 steer 57922
25670 steer 56020
25680 steer 49355
25690 steer 36030
25700 steer 23654
25710 steer 18183
25720 steer 1049
25730 steer 0
25740 steer 0
25750 steer 0
25760 steer 0
25770 steer 0
25780 steer 0
25790 steer 0
25800 steer 0
25810 steer 0
25820 steer 0
25830 steer 0
25840 steer 0
25850 steer 0
25860 steer 0
25870 steer 0
25880 steer 0
25890 steer 0
25900 steer 0
25910 steer 0
25920 steer 0
25930 steer 0
25940 steer 0
25950 steer 0
25960 steer 0
25970 steer 0
25980 steer 0
25990 steer 0
26000 steer 0
26010 steer 0
26020 steer 0
26030 steer 0
26040 steer 0
26050 steer 0
26060 steer 0
26070 steer 0
26080 steer 0
26090 steer 0
26100 steer 0
26110 steer 0
26120 steer 0
26130 steer 0
26140 steer 0
26150 steer 0
26160 steer 0
26170 steer 0
26180 steer 0
26190 steer 0
26200 steer 0
26210 steer 0
26220 steer 0
26230 steer 0
26240 steer 0
26250 steer 0
26260 steer 0
26270 steer 0
26280 steer 0
26290 steer 0
26300 steer 0
26310 steer 0
26320 steer 0
26330 steer 0
26340 steer 0
26350 steer 0
26360 steer 0
26370 steer 0
26380 steer 0
26390 steer 0
26400 steer -6043
26410 steer -6994
26420 steer -10087
26430 steer -15085
26440 steer -15085
26450 steer -17703
26460 steer -18416
26470 steer -18416
26480 steer -22939
26490 steer -23652
26500 steer -22223
26510 steer -23176
26520 steer -23890
26530 steer -23890
26540 steer -24841
26550 steer -24841
26560 steer -24841
26570 steer -24841
26580 steer -24841
26590 steer -24841
26600 steer -24841
26610 steer -20559
26620 steer -15323
26630 steer 0
26640 steer 0
26650 steer 0
26660 steer 0
26670 steer 0
26680 steer 0
26690 steer 0
26700 steer 0
26710 steer 0
26720 steer 0
26730 steer -1996
26740 steer -15085
26750 steer -15798
26760 steer -15798
26770 steer -15798
26780 steer -15798
26790 steer -16990
26800 steer -16990
26810 steer -16990
26820 steer -16990
26830 steer -16990
26840 steer -16990
26850 steer -16990
26860 steer -16990
26870 steer -16990
26880 steer -16990
26890 steer 0
26900 steer 0
26910 steer 0
26920 steer 0
26930 steer 0
26940 steer 0
26950 steer 0
26960 steer 0
26970 steer 0
26980 steer 0
26990 steer 0
27000 steer 0
27010 steer 0
27020 steer 0
27030 steer 0
27040 steer -5329
27050 steer -6280
27060 steer -15561
27070 steer -18416
27080 steer -23176
27090 steer -32932
27100 steer -43642
27110 steer -48877
27120 steer -50779
27130 steer -53397
27140 steer -54586
27150 steer -53635
27160 steer -53635
27170 steer -53635
27180 steer -53635
27190 steer -53635
27200 steer -48637
27210 steer -32219
27220 steer -32219
27230 steer 0
27240 steer 0
27250 steer 0
27260 steer 0
27270 steer 0
27280 steer 0
27290 steer 0
27300 steer 0
27310 steer 0
27320 steer 0
27330 steer 0
27340 steer 0
27350 steer 0
27360 steer 0
27370 steer 1049
27380 steer 8187
27390 steer 8187
27400 steer 16516
27410 steer 19610
27420 steer 21514
27430 steer 24845
27440 steer 21990
27450 steer 31270
27460 steer 35555
27470 steer 48404
27480 steer 48404
27490 steer 65536
27500 steer 65536
27510 steer 64109
27520 steer 64349
27530 steer 65536
27540 steer 65536
27550 steer 60302
27560 steer 65536
27570 steer 65536
27580 steer 65536
27590 steer 65536
27600 steer 65536
27610 steer 65536
27620 steer 65536
27630 steer 65536
27640 steer 65536
27650 steer 65536
27660 steer 65536
27670 steer 65536
27680 steer 65536
27690 steer 65536
27700 steer 65536
27710 steer 65536
27720 steer 65536
27730 steer 65536
27740 steer 65536
27750 steer 65536
27760 steer 65536
27770 steer 65536
27780 steer 65536
27790 steer 65536
27800 steer 65536
27810 steer 65536
27820 steer 65536
27830 steer 65536
27840 steer 65536
27850 steer 65536
27860 steer 65536
27870 steer 65536
27880 steer 65536
27890 steer 65536
27900 steer 65536
27910 steer 65536
27920 steer 65536
27930 steer 65536
27940 steer 65536
27950 steer 65536
27960 steer 65536
27970 steer 65536
27980 steer 65536
27990 steer 65536
28000 steer 65536
28010 steer 65536
28020 steer 65536
28030 steer 65536
28040 steer 65536
28050 steer 65536
28060 steer 65536
28070 steer 65536
28080 steer 65536
28090 steer 65536
28100 steer 65536
28110 steer 65536
28120 steer 65536
28130 steer 65536
28140 steer 65536
28150 steer 65536
28160 steer 65536
28170 steer 65536
28180 steer 65536
28190 steer 65536
28200 steer 65536
28210 steer 65536
28220 steer 65536
28230 steer 65536
28240 steer 65536
28250 steer 65536
28260 steer 65536
28270 steer 65536
28280 steer 65536
28290 steer 65536
28300 steer 65536
28310 steer 65536
28320 steer 65536
28330 steer 65536
28340 steer 65536
28350 steer 65536
28360 steer 65536
28370 steer 65536
28380 steer 65536
28390 steer 65536
28400 steer 65536
28410 steer 65536
28420 steer 65536
28430 steer 65536
28440 steer 65536
28450 steer 65536
28460 steer 65536
28470 steer 65536
28480 steer 65536
28490 steer 65536
28500 steer 65536
28510 steer 65536
28520 steer 65536
28530 steer 65536
28540 steer 65536
28550 steer 65536
28560 steer 65536
28570 steer 65536
28580 steer 65536
28590 steer 65536
28600 steer 65536
28610 steer 65536
28620 steer 65536
28630 steer 65536
28640 steer 65536
28650 steer 65536
28660 steer 65536
28670 steer 65536
28680 steer 65536
28690 steer 65536
28700 steer 65536
28710 steer 65536
28720 steer 65536
28730 steer 65536
28740 steer 65536
28750 steer 65536
28760 steer 65536
28770 steer 65536
28780 steer 65536
28790 steer 65536
28800 steer 65536
28810 steer 65536
28820 steer 65536
28830 steer 65536
28840 steer 65536
28850 steer 65536
28860 steer 65536
28870 steer 65536
28880 steer 65536
28890 steer 65536
28900 steer 65536
28910 steer 65536
28920 steer 65536
28930 steer 65536
28940 steer 65536
28950 steer 65536
28960 steer 65536
28970 steer 65536
28980 steer 65536
28990 steer 65536
29000 steer 65536
29010 steer 65536
29020 steer 65536
29030 steer 65536
29040 steer 65536
29050 steer 65536
29060 steer 65536
29070 steer 65536
29080 steer 65536
29090 steer 65536
29100 steer 65536
29110 steer 65536
29120 steer 65536
29130 steer 65536
29140 steer 65536
29150 steer 46499
29160 steer 34126
29170 steer 21276
29180 steer 13423
29190 steer 0
29200 steer 0
29210 steer 0
29220 steer 0
29230 steer 0
29240 steer 7236
29250 steer 22228
29260 steer 50308
29270 steer 56020
29280 steer 65536
29290 steer 65536
29300 steer 65536
29310 steer 65536
29320 steer 65536
29330 steer 65536
29340 steer 65536
29350 steer 65536
29360 steer 65536
29370 steer 65536
29380 steer 65536
29390 steer 65536
29400 steer 65536
29410 steer 65536
29420 steer 65536
29430 steer 65536
29440 steer 65536
29450 steer 65536
29460 steer 65536
29470 steer 65536
29480 steer 65536
29490 steer 65536
29500 steer 65536
29510 steer 65536
29520 steer 65536
29530 steer 65536
29540 steer 65536
29550 steer 65536
29560 steer 65536
29570 steer 65536
29580 steer 65536
29590 steer 65536
29600 steer 65536
29610 steer 65536
29620 steer 65536
29630 steer 65536
29640 steer 65536
29650 steer 65536
29660 steer 65536
29670 steer 65536
29680 steer 65536
29690 steer 65536
29700 steer 65536
29710 steer 65536
29720 steer 65536
29730 steer 65536
29740 steer 65536
29750 steer 65536
29760 steer 65536
29770 steer 65536
29780 steer 65536
29790 steer 65536
29800 steer 65536
29810 steer 65536
29820 steer 65536
29830 steer 65536
29840 steer 65536
29850 steer 65536
29860 steer 65536
29870 steer 65536
29880 steer 65536
29890 steer 65536
29900 steer 65536
29910 steer 65536
29920 steer 65536
29930 steer 65536
29940 steer 65536
29950 steer 65536
29960 steer 65536
29970 steer 65536
29980 steer 65536
29990 steer 65536
30000 steer 65536
30010 steer 65536
30020 steer 65536
30030 steer 65536
30040 steer 65536
30050 steer 65536
30060 steer 65536
30070 steer 65536
30080 steer 65536
30090 steer 65536
30100 steer 65536
30110 steer 65536
30120 steer 65536
30130 steer 65536
30140 steer 65536
30150 steer 65536
30160 steer 65536
30170 steer 65536
30180 steer 65536
30190 steer 65536
30200 steer 65536
30210 steer 65536
30220 steer 65536
30230 steer 65536
30240 steer 65536
30250 steer 65536
30260 steer 65536
30270 steer 65536
30280 steer 65536
30290 steer 65536
30300 steer 65536
30310 steer 65536
30320 steer 65536
30330 steer 65536
30340 steer 65536
30350 steer 65536
30360 steer 65536
30370 steer 65536
30380 steer 65536
30390 steer 65536
30400 steer 65536
30410 steer 65536
30420 steer 65536
30430 steer 65536
30440 steer 65536
30450 steer 65536
30460 steer 65536
30470 steer 65536
30480 steer 65536
30490 steer 65536
30500 steer 65536
30510 steer 65536
30520 steer 65536
30530 steer 65536
30540 steer 65536
30550 steer 65536
30560 steer 65536
30570 steer 65536
30580 steer 65536
30590 steer 65536
30600 steer 65536
30610 steer 65536
30620 steer 65536
30630 steer 65536
30640 steer 65536
30650 steer 65536
30660 steer 65536
30670 steer 65536
30680 steer 65536
30690 steer 65536
30700 steer 65536
30710 steer 65536
30720 steer 65536
30730 steer 65536
30740 steer 65536
30750 steer 65536
30760 steer 65536
30770 steer 65536
30780 steer 65536
30790 steer 65536
30800 steer 65536
30810 steer 65536
30820 steer 65536
30830 steer 65536
30840 steer 65536
30850 steer 65536
30860 steer 65536
30870 steer 65536
30880 steer 65536
30890 steer 65536
30900 steer 65536
30910 steer 65536
30920 steer 65536
30930 steer 65536
30940 steer 65536
30950 steer 53877
30960 steer 54353
30970 steer 41504
30980 steer 31983
30990 steer 16516
31000 steer 6998
31010 steer 0
31020 steer 0
31030 steer 0
31040 steer 0
31050 steer 0
31060 steer 0
31070 steer 0
31080 steer 0
31090 steer 0
31100 steer 0
31110 steer 0
31120 steer 0
31130 steer 0
31140 steer 0
31150 steer 0
31160 steer 0
31170 steer 0
31180 steer 0
31190 steer 0
31200 steer -4138
31210 steer -5567
31220 steer -6518
31230 steer -7231
31240 steer -7231
31250 steer -7231
31260 steer -7231
31270 steer -7231
31280 steer -6518
31290 steer -6518
31300 steer -6518
31310 steer -6518
31320 steer -5329
31330 steer -1282
31340 steer 0
31350 steer -1282
31360 steer 0
31370 steer 0
31380 steer 0
31390 steer 0
31400 steer 0
31410 steer 0
31420 steer 0
31430 steer 0
31440 steer 0
31450 steer 0
31460 steer 0
31470 steer 0
31480 steer 0
31490 steer 0
31500 steer 6523
31510 steer 11756
31520 steer 16516
31530 steer 22465
31540 steer 27939
31550 steer 36030
31560 steer 40313
31570 steer 40313
31580 steer 41741
31590 steer 41741
31600 steer 41741
31610 steer 41741
31620 steer 41741
31630 steer 41741
31640 steer 31983
31650 steer 24370
31660 steer 16992
31670 steer 12472
31680 steer 7474
31690 steer 3189
31700 steer 0
31710 steer 0
31720 steer 0
31730 steer 0
31740 steer 0
31750 steer 0
31760 steer 0
31770 steer 0
31780 steer 0
31790 steer 0
31800 steer 3429
31810 steer 10567
31820 steer 17230
31830 steer 19610
31840 steer 22941
31850 steer 28177
31860 steer 32221
31870 steer 32221
31880 steer 31270
31890 steer 31270
31900 steer 31270
31910 steer 21276
31920 steer 21990
31930 steer 16754
31940 steer 13185
31950 steer 13185
31960 steer 6045
31970 steer 6523
31980 steer 5331
31990 steer 5331
32000 steer 14850
32010 steer 22941
32020 steer 26988
32030 steer 37932
32040 steer 39361
32050 steer 36030
32060 steer 50308
32070 steer 51260
32080 steer 51260
32090 steer 51260
32100 steer 51260
32110 steer 51973
